name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
subhankar saren,rajiv gupta,0,subhankar saren,rajiv gupta,subhankar saren,rajiv gupta,0.0,0.2988857,0.3767676767676768,0,0,13,0.0,0.23,0,0,0,0.110452875
amith reddy,amith s,0,amith reddy,amith s,amith reddy,amith s,0.6844898163006794,0.48349693,0.8805194805194805,0,0,5,0.3333333333333333,0.83,0,0,0,0.110261485
gsundararajan,p sundar rajan,0,gsundararajan,p sundar rajan,gsundararajan,p sundar rajan,0.5409990094136028,0.3824076,0.8166833166833167,0,0,3,0.0,0.44,0,0,0,0.17116107
abhijit thakur,h p thakur,0,abhijit thakur,h p thakur,abhijit thakur,h p thakur,0.5906188794487294,0.7550044,0.7071428571428572,0,0,6,0.25,0.75,0,0,0,0.1093676
nayanjyoti das,j das,0,nayanjyoti das,j das,nayanjyoti das,j das,0.3318506378689987,0.586957,0.34761904761904766,0,0,9,0.3333333333333333,0.75,0,0,0,0.10669158
mohamed meeran,pms meeran,0,mohamed meeran,pms meeran,mohamed meeran,pms meeran,0.4396294712913119,0.5794413,0.7071428571428572,0,0,6,0.3333333333333333,0.75,0,0,0,0.106695026
shravan pratap singh yadav,s b yadav,0,shravan pratap singh yadav,s b yadav,shravan pratap singh yadav,s b yadav,0.4748676007920777,0.64838564,0.5213675213675213,0,0,18,0.16666666666666666,0.71,0,0,0,0.10669158
o p rai,r n rai,0,o p rai,r n rai,o p rai,r n rai,0.6514843563194577,0.70350015,0.8095238095238096,0,0,2,0.2,0.71,1,0,0,0.10699528
manoj kumar,monaj kumar barik,0,manoj kumar,monaj kumar barik,manoj kumar,monaj kumar barik,0.24621313617622292,0.60368824,0.8668449197860962,0,1,8,0.25,0.64,0,0,0,0.10669158
manoj kumar a p,monaj kumar barik,0,manoj kumar a p,monaj kumar barik,manoj kumar a p,monaj kumar barik,0.23120951259014344,0.56663376,0.8663348416289592,0,1,6,0.16666666666666666,0.69,0,0,0,0.106695026
dipak prasad das,c p das,0,dipak prasad das,c p das,dipak prasad das,c p das,0.3953263651995787,0.49676505,0.6089285714285715,0,0,10,0.2,0.6,0,0,0,0.10669158
gogoidhruba jyoti,s gogoi,0,gogoidhruba jyoti,s gogoi,gogoidhruba jyoti,s gogoi,0.4764037984849956,0.67170835,0.6694677871148459,0,0,13,0.0,0.5,1,0,0,0.1156035
manoj kumar r,monaj kumar barik,0,manoj kumar r,monaj kumar barik,manoj kumar r,monaj kumar barik,0.2445593485154748,0.60516596,0.9063348416289593,0,1,6,0.2,0.6,0,0,0,0.106695026
robin kurian,ribin c,0,robin kurian,ribin c,robin kurian,ribin c,0.1933953875891952,0.16166452,0.6436507936507937,0,1,7,0.0,0.53,0,0,0,0.110452875
c purnachandra rao,n poornachandra rao,0,c purnachandra rao,n poornachandra rao,c purnachandra rao,n poornachandra rao,0.6298373469459991,0.60837746,0.8686647173489278,0,0,3,0.2,0.86,1,0,0,0.11165771
raj kumar rajput,rajkumar verma,0,raj kumar rajput,rajkumar verma,raj kumar rajput,rajkumar verma,0.25919372269174334,0.548262,0.8134469696969697,0,0,7,0.0,0.53,0,0,0,0.110452875
saurabh tiwari,v s tiwari,0,saurabh tiwari,v s tiwari,saurabh tiwari,v s tiwari,0.6372320059687087,0.6761395,0.6654761904761904,0,0,7,0.25,0.75,1,0,0,0.1093676
drd sakthivelan,sakthivel j,0,drd sakthivelan,sakthivel j,drd sakthivelan,sakthivel j,0.6833157705328744,0.731799,0.6919191919191919,0,0,6,0.0,0.77,0,0,0,0.16635141
purnendu roy,m c roy,0,purnendu roy,m c roy,purnendu roy,m c roy,0.3906526509139318,0.58637226,0.5515873015873015,0,0,8,0.25,0.6,0,0,0,0.10669158
p s m ameer ali,amir ali,0,p s m ameer ali,amir ali,p s m ameer ali,amir ali,0.4168040653286367,0.6646216,0.4138888888888889,0,0,8,0.16666666666666666,0.61,1,0,0,0.10669158
rammohan kasturi,k ram mohan,0,rammohan kasturi,k ram mohan,rammohan kasturi,k ram mohan,0.3418044005874999,0.722584,0.6454124579124579,0,0,11,0.0,0.52,0,0,0,0.110452875
jajoo rucha suhas,rucha j naval,0,jajoo rucha suhas,rucha j naval,jajoo rucha suhas,rucha j naval,0.41067820482733686,0.64397526,0.6524886877828054,0,0,12,0.2,0.6,1,0,0,0.10669158
gejo george cedric,gejoe g,0,gejo george cedric,gejoe g,gejo george cedric,gejoe g,0.38447276467187524,0.58152616,0.8492063492063493,0,0,12,0.0,0.48,0,0,0,0.110452875
sanjay kumar dubey,pijush dubey,0,sanjay kumar dubey,pijush dubey,sanjay kumar dubey,pijush dubey,0.47061940882555264,0.56730247,0.6018518518518519,0,0,10,0.25,0.59,0,0,0,0.10669158
ananya anudeep,o anudeep,0,ananya anudeep,o anudeep,ananya anudeep,o anudeep,0.7368121779154089,0.6254762,0.7784391534391535,0,0,6,0.3333333333333333,0.88,0,0,0,0.11842576
manoj bansal,manan bansal,0,manoj bansal,manan bansal,manoj bansal,manan bansal,0.706622657717801,0.6490289,0.8522222222222222,0,0,2,0.3333333333333333,0.83,0,0,0,0.10974012
nilesh nimavat,t nimavat,0,nilesh nimavat,t nimavat,nilesh nimavat,t nimavat,0.7844968746157835,0.6427648,0.7784391534391535,0,0,6,0.3333333333333333,0.88,0,0,0,0.11842576
neeraj dwivedi,s c l dwivedi,0,neeraj dwivedi,s c l dwivedi,neeraj dwivedi,s c l dwivedi,0.726934263232468,0.5880898,0.728937728937729,0,0,6,0.2,0.7,1,0,0,0.112044424
dj bhaumik,d j bhowmick,0,dj bhaumik,d j bhowmick,dj bhaumik,d j bhowmick,0.0832091692414417,0.56089485,0.8025,0,1,4,0.0,0.73,0,0,0,0.1217548
goutham roy,d vishali,0,goutham roy,d vishali,goutham roy,d vishali,0.006660411406281628,0.29074597,0.468013468013468,0,0,10,0.0,0.2,0,0,0,0.110452875
aijaz ahmad malik,aizal,0,aijaz ahmad malik,aizal,aijaz ahmad malik,aizal,0.09107972245093549,0.5476408,0.5950980392156863,0,0,12,0.0,0.45,0,0,0,0.110452875
verma ram naresh,naval verma,0,verma ram naresh,naval verma,verma ram naresh,naval verma,0.4758455854279714,0.46777424,0.6174242424242424,0,0,12,0.25,0.67,1,0,0,0.10669158
aijaz ahmad,aizal,0,aijaz ahmad,aizal,aijaz ahmad,aizal,0.09660335447478624,0.62666124,0.6378787878787878,0,0,7,0.0,0.38,0,0,0,0.110452875
suresh shenoy,p s suresh,0,suresh shenoy,p s suresh,suresh shenoy,p s suresh,0.5392949366054021,0.5061557,0.6384615384615385,0,0,10,0.25,0.75,0,0,0,0.109591834
aijaz ahmad rather,aizal,0,aijaz ahmad rather,aizal,aijaz ahmad rather,aizal,0.07984168557437511,0.5621749,0.5907407407407407,0,0,14,0.0,0.35,0,0,0,0.110452875
vivek singla,tanuj singla,0,vivek singla,tanuj singla,vivek singla,tanuj singla,0.5176012997649235,0.5321008,0.7222222222222223,0,0,5,0.3333333333333333,0.67,1,0,0,0.10722389
dibyajyoti bora,boro kanak,0,dibyajyoti bora,boro kanak,dibyajyoti bora,boro kanak,0.14821658197341392,0.53820693,0.5444444444444444,0,0,12,0.0,0.4,0,0,0,0.110452875
ravindra nath sahay,r n sahay,0,ravindra nath sahay,r n sahay,ravindra nath sahay,r n sahay,0.5869952778018536,0.53896827,0.6052631578947368,0,0,10,0.2,0.71,0,1,0,0.12409581
srinivas,p sreenivas,0,srinivas,p sreenivas,srinivas,p sreenivas,0.4720234793388717,0.4013915,0.837121212121212,0,0,4,0.0,0.74,0,0,0,0.122439034
mohammed siddique,k a sidhic,0,mohammed siddique,k a sidhic,mohammed siddique,k a sidhic,0.12497341787190874,0.5274774,0.6086834733893558,0,0,11,0.0,0.44,0,0,0,0.110452875
rasbihari hembram,ras bihari hemrom,0,rasbihari hembram,ras bihari hemrom,rasbihari hembram,ras bihari hemrom,0.4099899061986616,0.5793915,0.8984313725490196,0,1,3,0.0,0.53,1,0,0,0.12885386
mohammed waseem,mohammed vassim,0,mohammed waseem,mohammed vassim,mohammed waseem,mohammed vassim,0.49983249739591595,0.6352454,0.92,0,0,3,0.3333333333333333,0.8,0,0,0,0.11302899
sahay chandra bansh,r n sahay,0,sahay chandra bansh,r n sahay,sahay chandra bansh,r n sahay,0.5475034788994227,0.43856663,0.5725424672793094,0,0,15,0.2,0.71,0,0,0,0.1096065
rama krishna,ramakrishna bolagani,0,rama krishna,ramakrishna bolagani,rama krishna,ramakrishna bolagani,0.4735532313581162,0.59002894,0.8533333333333333,0,1,10,0.0,0.44,1,0,0,0.11108164
nilesh vishwakarma,nilesh v patil,0,nilesh vishwakarma,nilesh v patil,nilesh vishwakarma,nilesh v patil,0.47080971031053886,0.43018296,0.8339682539682539,0,1,9,0.25,0.6,0,0,0,0.10669158
aravind gubbi,gubhi h,0,aravind gubbi,gubhi h,aravind gubbi,gubhi h,0.2925679851388576,0.532999,0.47985347985347987,0,0,11,0.0,0.4,1,0,0,0.110452875
nitin jagdhane,c d jagdhani,0,nitin jagdhane,c d jagdhani,nitin jagdhane,c d jagdhani,0.6293863839498363,0.7364385,0.5793650793650794,0,0,6,0.0,0.62,0,0,0,0.16635141
geo jerosh j r,genoo,0,geo jerosh j r,genoo,geo jerosh j r,genoo,0.09905733134121382,0.28022864,0.6952380952380953,0,0,11,0.0,0.42,0,0,0,0.110452875
ganga cheluka gopalachary,ganga s,0,ganga cheluka gopalachary,ganga s,ganga cheluka gopalachary,ganga s,0.4224054012233378,0.6257654,0.699047619047619,0,1,19,0.25,0.83,1,0,0,0.10764729
bejoy abraham,vijay abraham,0,bejoy abraham,vijay abraham,bejoy abraham,vijay abraham,0.546613004778066,0.5863202,0.7128205128205128,0,0,3,0.3333333333333333,0.77,0,0,0,0.10743494
gangalakshmi c,ganga s,0,gangalakshmi c,ganga s,gangalakshmi c,ganga s,0.45998402977521685,0.5454533,0.8571428571428571,0,0,8,0.0,0.57,1,0,0,0.110452875
akash a saraogi,akash bhatjire,0,akash a saraogi,akash bhatjire,akash a saraogi,akash bhatjire,0.2387632954375943,0.6833846,0.8263492063492064,0,0,8,0.25,0.55,0,0,0,0.10669158
upadhyay abinash kumar,r n uppadhya,0,upadhyay abinash kumar,r n uppadhya,upadhyay abinash kumar,r n uppadhya,0.3715384885442234,0.7427041,0.5715488215488216,0,0,18,0.0,0.65,0,0,0,0.110452875
k matchavel,jeena raju k,0,k matchavel,jeena raju k,k matchavel,jeena raju k,0.03620539524865456,0.4019306,0.39646464646464646,0,0,11,0.25,0.35,0,0,0,0.10669158
kuotsu lhoutsoviti,k kuotsuo,0,kuotsu lhoutsoviti,k kuotsuo,kuotsu lhoutsoviti,k kuotsuo,0.47461768079311595,0.68503964,0.6527777777777778,0,0,13,0.0,0.52,0,0,0,0.1156035
drrabindra nath upadhyay,r n uppadhya,0,drrabindra nath upadhyay,r n uppadhya,drrabindra nath upadhyay,r n uppadhya,0.3218121782253246,0.70502484,0.5972222222222222,0,0,14,0.0,0.56,1,0,0,0.110452875
arup kanti deb,dev a k,0,arup kanti deb,dev a k,arup kanti deb,dev a k,0.10531309506686345,0.30338645,0.4523809523809524,0,0,11,0.0,0.57,0,0,0,0.110452875
asish kumar mandal,ashish kumar mondal,0,asish kumar mandal,ashish kumar mondal,asish kumar mandal,ashish kumar mondal,0.5141412264162195,0.6048953,0.9100561862171769,0,1,2,0.2,0.92,0,0,0,0.11269846
raj kumar singh,c rajkumar,0,raj kumar singh,c rajkumar,raj kumar singh,c rajkumar,0.3299572240697593,0.57874686,0.7592592592592592,0,0,9,0.0,0.4,0,0,0,0.110452875
biswajit dev nath,dev a k,0,biswajit dev nath,dev a k,biswajit dev nath,dev a k,0.40203083263258543,0.4260254,0.4239028944911298,0,0,12,0.2,0.6,0,0,0,0.10669158
surendra ugale,surender s g,0,surendra ugale,surender s g,surendra ugale,surender s g,0.39958966601147516,0.472831,0.8785714285714286,0,1,7,0.0,0.54,0,0,0,0.110452875
pashok,ashok singh,0,pashok,ashok singh,pashok,ashok singh,0.5374728164420361,0.17396006,0.7626262626262627,0,0,7,0.0,0.59,0,0,0,0.15113312
dara surender,surender s g,0,dara surender,surender s g,dara surender,surender s g,0.7854793895437748,0.5268902,0.665954415954416,0,0,9,0.25,0.8,0,0,0,0.18585293
durah rupam,rupam duwara,0,durah rupam,rupam duwara,durah rupam,rupam duwara,0.5062679376097903,0.6995398,0.6446608946608947,0,0,7,0.3333333333333333,0.87,0,0,0,0.10631052
drrupam duarah,rupam duwara,0,drrupam duarah,rupam duwara,drrupam duarah,rupam duwara,0.32908279039522637,0.49404967,0.8098845598845599,0,0,4,0.0,0.54,0,0,0,0.1217548
surender losari,surender s g,0,surender losari,surender s g,surender losari,surender s g,0.6242459903440528,0.5849277,0.9,0,1,5,0.25,0.8,0,0,0,0.10862565
devajit choudhury,dev a k,0,devajit choudhury,dev a k,devajit choudhury,dev a k,0.2100195664526172,0.37423557,0.6028011204481792,0,0,13,0.0,0.33,0,0,0,0.110452875
hariprasad t r,manjunath hariprasad,0,hariprasad t r,manjunath hariprasad,hariprasad t r,manjunath hariprasad,0.6897720916159428,0.6727834,0.5321428571428571,0,0,14,0.25,0.83,0,0,0,0.12025691
madhu moothedath,madhu m s,0,madhu moothedath,madhu m s,madhu moothedath,madhu m s,0.43163212579003424,0.6477302,0.8430555555555556,0,0,9,0.25,0.71,0,0,0,0.10669158
liladhar r chandan,chandan phadgane,0,liladhar r chandan,chandan phadgane,liladhar r chandan,chandan phadgane,0.2789478481394695,0.6545737,0.6752946127946128,0,0,12,0.25,0.65,0,0,0,0.10669158
nikhil gawde,nikhil thorkade,0,nikhil gawde,nikhil thorkade,nikhil gawde,nikhil thorkade,0.4272277292202417,0.6261647,0.9,0,0,6,0.3333333333333333,0.74,0,0,0,0.106695026
karan singh,m n s appa,0,karan singh,m n s appa,karan singh,m n s appa,0.02099513542884443,0.25504598,0.5045454545454545,0,0,9,0.0,0.48,0,0,0,0.110452875
mohd salman khan,m n s appa,0,mohd salman khan,m n s appa,mohd salman khan,m n s appa,0.03041553370008928,0.17586458,0.6027777777777777,0,0,11,0.0,0.38,0,0,0,0.110452875
shreya sardana,sarath sarnich,0,shreya sardana,sarath sarnich,shreya sardana,sarath sarnich,0.13723302571910945,0.48578867,0.7385714285714287,0,0,8,0.0,0.5,0,0,0,0.110452875
atul sardana,sarath sarnich,0,atul sardana,sarath sarnich,atul sardana,sarath sarnich,0.14865070538968744,0.5403961,0.621031746031746,0,0,9,0.0,0.54,0,0,0,0.110452875
bibilash babu,babu subhash,0,bibilash babu,babu subhash,bibilash babu,babu subhash,0.4075691378325758,0.6423887,0.6356837606837606,0,0,9,0.3333333333333333,0.72,0,0,0,0.10669158
majumdar jaydeep,d n majumdar,0,majumdar jaydeep,d n majumdar,majumdar jaydeep,d n majumdar,0.676652580532747,0.59384084,0.6527777777777778,0,0,12,0.25,0.8,0,0,0,0.110249504
praveen sodhi,saba parveen,0,praveen sodhi,saba parveen,praveen sodhi,saba parveen,0.2091467983651026,0.49637306,0.5644078144078144,0,0,12,0.0,0.64,1,0,0,0.110452875
james,molly james,0,james,molly james,james,molly james,0.6385250847229321,0.56675017,0.43030303030303035,0,0,6,0.5,1.0,0,0,0,0.30691963
khurshid alam,alom m,0,khurshid alam,alom m,khurshid alam,alom m,0.0790234870091401,0.2657902,0.41452991452991456,0,0,11,0.0,0.42,0,0,0,0.110452875
jameel akhter,j akther,0,jameel akhter,j akther,jameel akhter,j akther,0.10822411136329495,0.44797087,0.7383241758241759,0,0,7,0.0,0.67,0,0,0,0.110452875
intekhab alam,alom m,0,intekhab alam,alom m,intekhab alam,alom m,0.07048687600579233,0.29085833,0.41452991452991456,0,0,11,0.0,0.42,0,0,0,0.110452875
agasthya dharmapuri,pramod agasthya,0,agasthya dharmapuri,pramod agasthya,agasthya dharmapuri,pramod agasthya,0.5558218540083331,0.73116684,0.6495481127060074,0,0,16,0.3333333333333333,0.7,1,0,0,0.1095822
roman dutta,s c dutt,0,roman dutta,s c dutt,roman dutta,s c dutt,0.3949807605898373,0.5106696,0.6931818181818182,0,0,6,0.0,0.53,0,0,0,0.110452875
pawan kumar gambhir,pawan x,0,pawan kumar gambhir,pawan x,pawan kumar gambhir,pawan x,0.49454078109860694,0.5454912,0.8345864661654134,0,0,13,0.25,0.83,0,0,0,0.109934136
gokulananda sahu,j r sahoo,0,gokulananda sahu,j r sahoo,gokulananda sahu,j r sahoo,0.11700951733945199,0.4569141,0.2824074074074074,0,0,13,0.0,0.32,0,0,0,0.110452875
pawanindra lal,pawan x,0,pawanindra lal,pawan x,pawanindra lal,pawan x,0.47946851694294657,0.6041379,0.8571428571428571,0,0,8,0.0,0.48,0,0,0,0.1156035
diwakar shankar,vidyashankar cj,0,diwakar shankar,vidyashankar cj,diwakar shankar,vidyashankar cj,0.2953524356009835,0.54067016,0.6707070707070706,0,0,9,0.0,0.6,0,0,0,0.110452875
rajeyabaul,r jeyapaul,0,rajeyabaul,r jeyapaul,rajeyabaul,r jeyapaul,0.3534700500983744,0.5373832,0.8049999999999999,0,1,2,0.0,0.7,0,0,0,0.13816878
jeyabaul ra,r jeyapaul,0,jeyabaul ra,r jeyapaul,jeyabaul ra,r jeyapaul,0.453448873427397,0.64452744,0.7787878787878788,0,0,6,0.0,0.86,0,0,0,0.17346181
jeyabaul r a,r jeyapaul,1,jeyabaul r a,r jeyapaul,jeyabaul r a,r jeyapaul,0.4908058229200654,0.67463917,0.7611111111111111,0,0,7,0.25,0.82,0,0,0,0.10993769
vijay anand,tanvi vijay,0,vijay anand,tanvi vijay,vijay anand,tanvi vijay,0.45985525213992595,0.64400136,0.5696969696969697,0,0,10,0.3333333333333333,0.73,0,0,0,0.10669158
ashok kumar verma,a k verma,0,ashok kumar verma,a k verma,ashok kumar verma,a k verma,0.6306297157078855,0.5525352,0.5620915032679737,0,0,8,0.2,0.71,1,1,0,0.12409581
jayasurya reddy,soudin reddy c,0,jayasurya reddy,soudin reddy c,jayasurya reddy,soudin reddy c,0.29792603877562235,0.6470855,0.6182539682539683,0,0,10,0.25,0.55,0,0,0,0.10669158
narendra kumar reddy g,ibrahim g,0,narendra kumar reddy g,ibrahim g,narendra kumar reddy g,ibrahim g,0.05583096230493913,0.46853697,0.37542087542087543,0,0,17,0.2,0.26,0,0,0,0.10669158
mohsin khan,farhan mohsin,0,mohsin khan,farhan mohsin,mohsin khan,farhan mohsin,0.6823499048291329,0.6405388,0.5578865578865578,0,0,9,0.3333333333333333,0.83,0,0,0,0.12025691
sharmanabanita,n sharma,0,sharmanabanita,n sharma,sharmanabanita,n sharma,0.40218635241917267,0.63401103,0.6488095238095238,0,0,10,0.0,0.55,1,0,0,0.110452875
mohammad avdel samad,m a samad,0,mohammad avdel samad,m a samad,mohammad avdel samad,m a samad,0.527330094013694,0.5399437,0.614021164021164,0,0,11,0.2,0.71,0,1,0,0.12562194
jayavant deore,jaywant v deore,0,jayavant deore,jaywant v deore,jayavant deore,jaywant v deore,0.568177491959706,0.5636302,0.9163247863247863,0,0,4,0.25,0.83,0,0,0,0.110261485
akshaya kumar panda,akshay batta,0,akshaya kumar panda,akshay batta,akshaya kumar panda,akshay batta,0.4207467712422283,0.5783229,0.8225146198830409,0,0,10,0.0,0.58,1,0,0,0.110452875
ankur verma,a k verma,0,ankur verma,a k verma,ankur verma,a k verma,0.6149751537677248,0.6225574,0.8098484848484847,0,0,3,0.25,0.8,1,0,0,0.108094096
vijay wadhwa,tanvi vijay,0,vijay wadhwa,tanvi vijay,vijay wadhwa,tanvi vijay,0.3329683236609644,0.6253272,0.5570707070707072,0,0,11,0.3333333333333333,0.62,1,0,0,0.10669158
dilip kumar deka,killing dilip,0,dilip kumar deka,killing dilip,dilip kumar deka,killing dilip,0.44594215306868773,0.5132303,0.5010683760683761,0,0,13,0.25,0.56,0,0,0,0.10669158
pallab saha,p c saha,0,pallab saha,p c saha,pallab saha,p c saha,0.45185064271472625,0.53575194,0.654040404040404,0,0,5,0.25,0.67,1,0,0,0.106695026
kalyan mandal,c fonning,0,kalyan mandal,c fonning,kalyan mandal,c fonning,0.0,0.22391464,0.4102564102564103,0,0,11,0.0,0.18,0,0,0,0.110452875
vijay pratap singh,v p singh divya hospital,0,vijay pratap singh,v p singh divya hospital,vijay pratap singh,v p singh divya hospital,0.21508506923658996,0.4286797,0.6264245014245015,0,0,18,0.14285714285714285,0.57,0,0,0,0.10669158
nirmal sinha,nirmal kumar paswan,0,nirmal sinha,nirmal kumar paswan,nirmal sinha,nirmal kumar paswan,0.4977340603559663,0.63786757,0.8225146198830409,0,1,11,0.25,0.67,0,0,0,0.10669158
vishal mukherjee,c fonning,0,vishal mukherjee,c fonning,vishal mukherjee,c fonning,0.0,0.18410102,0.2824074074074074,0,0,15,0.0,0.16,0,0,0,0.110452875
rohit sexena,rohit km saxena,0,rohit sexena,rohit km saxena,rohit sexena,rohit km saxena,0.557818321654309,0.5723039,0.9118181818181819,0,0,4,0.25,0.81,1,0,0,0.11008153
iftikhar bakshi,r k bhakshi r k bhakshi,0,iftikhar bakshi,r k bhakshi r k bhakshi,iftikhar bakshi,r k bhakshi r k bhakshi,0.30077636502766003,0.38186014,0.635024154589372,0,0,13,0.0,0.69,1,0,0,0.110452875
ajay prakash,v s prakash,0,ajay prakash,v s prakash,ajay prakash,v s prakash,0.7080906002607651,0.7009244,0.672979797979798,0,0,4,0.25,0.78,0,0,0,0.1132461
yousuf kachroo,mohammad yousuf,0,yousuf kachroo,mohammad yousuf,yousuf kachroo,mohammad yousuf,0.5336197112384707,0.37803084,0.43412698412698414,0,0,14,0.3333333333333333,0.6,0,0,0,0.109591834
m begani,m belagi,0,m begani,m belagi,m begani,m belagi,0.15906148245294088,0.41789743,0.9214285714285715,0,0,2,0.3333333333333333,0.75,1,0,0,0.11302899
ankit chauhan,ankit katara,0,ankit chauhan,ankit katara,ankit chauhan,ankit katara,0.5106718316801125,0.71203494,0.8564102564102564,0,1,6,0.3333333333333333,0.64,0,0,0,0.106695026
mm begani,m belagi,0,mm begani,m belagi,mm begani,m belagi,0.11422613618134936,0.36479157,0.8529761904761904,0,0,3,0.0,0.71,1,0,0,0.12885386
ashwini c,ashwinee x,0,ashwini c,ashwinee x,ashwini c,ashwinee x,0.5691422087064755,0.53334564,0.8955555555555555,0,1,3,0.0,0.74,0,0,0,0.18024898
gautam kumar,kumar p c,0,gautam kumar,kumar p c,gautam kumar,kumar p c,0.3659332431762945,0.69026536,0.5092592592592592,0,0,9,0.25,0.71,0,0,0,0.10669158
asheesh sharma,ashwinee x,0,asheesh sharma,ashwinee x,asheesh sharma,ashwinee x,0.12842807396053038,0.23079842,0.6761904761904761,0,0,11,0.0,0.5,0,0,0,0.110452875
vikram goyal,nagarjun reddy,0,vikram goyal,nagarjun reddy,vikram goyal,nagarjun reddy,0.0,0.6250501,0.4579365079365079,0,0,12,0.0,0.31,0,0,0,0.110452875
shishir agrawal,samsun haq,0,shishir agrawal,samsun haq,shishir agrawal,samsun haq,0.0033800680711118586,0.30803907,0.5444444444444444,0,0,11,0.0,0.32,0,0,0,0.110452875
k rajendran,k arivarusu,0,k rajendran,k arivarusu,k rajendran,k arivarusu,0.04185759305268526,0.44936523,0.5858585858585857,0,0,8,0.3333333333333333,0.45,0,0,0,0.10669158
rajan garach,jarine ragwala,0,rajan garach,jarine ragwala,rajan garach,jarine ragwala,0.03750378455071866,0.31993753,0.7158730158730159,0,0,9,0.0,0.46,0,0,0,0.110452875
ss saha,irin saha,0,ss saha,irin saha,ss saha,irin saha,0.3965396087119153,0.6576161,0.7566137566137566,0,0,4,0.3333333333333333,0.73,1,0,0,0.106695026
debapriyo saha,irin saha,0,debapriyo saha,irin saha,debapriyo saha,irin saha,0.2502823200158982,0.64370716,0.6164021164021164,0,0,7,0.3333333333333333,0.62,1,0,0,0.106695026
ramkrishan kajla,r k kajla,0,ramkrishan kajla,r k kajla,ramkrishan kajla,r k kajla,0.6841347747967638,0.72997725,0.6712962962962963,0,0,8,0.25,0.71,1,0,0,0.1113696
k khan,k w hasan,0,k khan,k w hasan,k khan,k w hasan,0.17848790813290555,0.5163336,0.837037037037037,0,1,4,0.25,0.67,0,0,0,0.106695026
