name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
biswas manotosh,monotosh biswas,1,biswas manotosh,monotosh biswas,biswas manotosh,monotosh biswas,0.7893297309028912,0.6244615,0.5444444444444444,0,0,14,0.3333333333333333,0.93,0,0,1,0.7413408
mondal santanu,santanu mandal,1,mondal santanu,santanu mandal,mondal santanu,santanu mandal,0.7925616208433616,0.5469082,0.5714285714285715,0,0,9,0.3333333333333333,0.93,0,0,1,0.7413408
bagchi alo,a bagchi,1,bagchi alo,a bagchi,bagchi alo,a bagchi,0.8105380135048956,0.7204032,0.7154761904761905,0,0,6,0.3333333333333333,0.89,1,1,1,0.89895767
maitra bhaskar,bhaskar maitro,1,maitra bhaskar,bhaskar maitro,maitra bhaskar,bhaskar maitro,0.7849241160726682,0.91331995,0.5634920634920635,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
sarkar kity,k sarkar,1,sarkar kity,k sarkar,sarkar kity,k sarkar,0.6595966454443044,0.7949513,0.6942640692640693,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
bandyopadhyay pradosh,prodosh bandopadhyay,1,bandyopadhyay pradosh,prodosh bandopadhyay,bandyopadhyay pradosh,prodosh bandopadhyay,0.5491522809412263,0.5913503,0.7296451914098973,0,0,17,0.0,0.93,0,0,1,0.83679587
bhaduri gourab,gourav bhaduri,1,bhaduri gourab,gourav bhaduri,bhaduri gourab,gourav bhaduri,0.8409422608023662,0.8991273,0.5892857142857143,0,0,12,0.3333333333333333,0.93,1,0,1,0.7413408
chakraborty kaustav,kaustab chakrabarty,1,chakraborty kaustav,kaustab chakrabarty,chakraborty kaustav,kaustab chakrabarty,0.6516906805074721,0.8640384,0.704093567251462,0,0,16,0.0,0.89,0,0,1,0.83958846
goyal mahendra kumar,mahendra k goyal,1,goyal mahendra kumar,mahendra k goyal,goyal mahendra kumar,mahendra k goyal,0.9220651353622387,0.84552026,0.6444444444444445,0,0,11,0.5,0.93,1,1,1,0.89895767
bhowal soham,s bhowal,1,bhowal soham,s bhowal,bhowal soham,s bhowal,0.7503498813254594,0.650071,0.6765873015873017,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
mondal riya,r mondal,1,mondal riya,r mondal,mondal riya,r mondal,0.7552758848278162,0.724321,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
mukherjee payal,p mukherjee,1,mukherjee payal,p mukherjee,mukherjee payal,p mukherjee,0.7866325110407647,0.7735878,0.806060606060606,0,0,8,0.3333333333333333,0.9,0,1,1,0.89895767
gupta kiran kumar,k gupta,1,gupta kiran kumar,k gupta,gupta kiran kumar,k gupta,0.631738083776278,0.74710214,0.6610644257703081,0,0,14,0.25,0.83,1,1,1,0.89895767
nag choudhury sishir,s n choudhury,1,nag choudhury sishir,s n choudhury,nag choudhury sishir,s n choudhury,0.6849662983263046,0.69311404,0.7684149184149184,0,0,10,0.2,0.82,0,1,1,0.8983663
shaheen akhter,saheen akhtar,1,shaheen akhter,saheen akhtar,shaheen akhter,saheen akhtar,0.5587933869393139,0.6669352,0.834065934065934,0,1,2,0.0,0.89,0,0,1,0.8698907
ray parinata,parinata roy,1,ray parinata,parinata roy,ray parinata,parinata roy,0.7469582099919748,0.6665225,0.7555555555555555,0,0,8,0.3333333333333333,0.92,1,0,1,0.66735065
mondal priyabrata,priyabrata mandal,1,mondal priyabrata,priyabrata mandal,mondal priyabrata,priyabrata mandal,0.8585932116172528,0.6170115,0.6650326797385621,0,0,14,0.3333333333333333,0.94,1,0,1,0.88654673
majumdar nilabja,nilabjo majumdar,1,majumdar nilabja,nilabjo majumdar,majumdar nilabja,nilabjo majumdar,0.7839572310641147,0.93919456,0.5297619047619048,0,0,15,0.3333333333333333,0.94,0,0,1,0.88654673
roy aakash,akash roy,1,roy aakash,akash roy,roy aakash,akash roy,0.717996639984027,0.7006375,0.4333333333333333,0,0,9,0.3333333333333333,0.95,0,0,1,0.88654673
sengupta anindya,anindyo sengupta,1,sengupta anindya,anindyo sengupta,sengupta anindya,anindyo sengupta,0.8073768851031127,0.891801,0.47222222222222215,0,0,13,0.3333333333333333,0.94,1,0,1,0.88654673
duta debashish,debasish dutta ray,1,duta debashish,debasish dutta ray,duta debashish,debasish dutta ray,0.5484480552783996,0.70433956,0.6474266474266474,0,0,14,0.0,0.81,1,0,1,0.8442698
maity kausik,k maity,1,maity kausik,k maity,maity kausik,k maity,0.6284314846418861,0.765612,0.6190476190476191,0,0,9,0.3333333333333333,0.83,0,1,1,0.89895767
dutta chowdhury sree,s dutta chowdhury,1,dutta chowdhury sree,s dutta chowdhury,dutta chowdhury sree,s dutta chowdhury,0.884227793591211,0.9221958,0.7678921568627451,0,0,7,0.5,0.94,1,1,1,0.89895767
haldar soma,s haldar,1,haldar soma,s haldar,haldar soma,s haldar,0.7675608687112828,0.73916876,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
ganguly sharmistha,sarmistha ganguly,1,ganguly sharmistha,sarmistha ganguly,ganguly sharmistha,sarmistha ganguly,0.9227479339022607,0.8145057,0.45736072206660444,0,0,16,0.3333333333333333,0.97,1,0,1,0.88654673
mandal sunil baran,sunil baran mondal,1,mandal sunil baran,sunil baran mondal,mandal sunil baran,sunil baran mondal,0.8136501622490832,0.6728406,0.7333333333333334,0,0,14,0.5,0.94,0,0,1,0.88654673
poddar samir,s poddar,1,poddar samir,s poddar,poddar samir,s poddar,0.777680884674354,0.6340289,0.6765873015873017,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
sarkar maya,m sarkar,1,sarkar maya,m sarkar,sarkar maya,m sarkar,0.7478839181941056,0.69937545,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
datta sumitra,soumitra dutta,1,datta sumitra,soumitra dutta,datta sumitra,soumitra dutta,0.522899553671837,0.3967644,0.6945054945054946,0,0,10,0.0,0.89,1,0,1,0.81412446
mandal aditi,aditi mondal,1,mandal aditi,aditi mondal,mandal aditi,aditi mondal,0.7726572533491085,0.56112105,0.6111111111111112,0,0,11,0.3333333333333333,0.92,1,0,1,0.7301133
bhakta sujit,s bhakta,1,bhakta sujit,s bhakta,bhakta sujit,s bhakta,0.734048025238272,0.75897634,0.6765873015873017,0,0,8,0.3333333333333333,0.86,1,1,1,0.89895767
bera dhananjoy,dhananjay bera,1,bera dhananjoy,dhananjay bera,bera dhananjoy,dhananjay bera,0.734740578128215,0.829134,0.6761904761904761,0,0,11,0.3333333333333333,0.93,1,0,1,0.7413408
mondal papia,papya mondal,1,mondal papia,papya mondal,mondal papia,papya mondal,0.6233645928218521,0.8110391,0.5444444444444444,0,0,10,0.3333333333333333,0.92,1,0,1,0.56464946
mandal shibnath,shibnath mondal,1,mandal shibnath,shibnath mondal,mandal shibnath,shibnath mondal,0.8467448275379088,0.5259222,0.48888888888888893,0,0,14,0.3333333333333333,0.93,0,0,1,0.7413408
ray subhabrata,subhabrata roy,1,ray subhabrata,subhabrata roy,ray subhabrata,subhabrata roy,0.808320851353863,0.6061146,0.7056277056277057,0,0,8,0.3333333333333333,0.93,1,0,1,0.69278795
majumdar sujay,sujoy majumdar,1,majumdar sujay,sujoy majumdar,majumdar sujay,sujoy majumdar,0.7283438894879098,0.834708,0.7056277056277057,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
halder subhankar,shubhankar halder,1,halder subhankar,shubhankar halder,halder subhankar,shubhankar halder,0.8391331191890782,0.6852106,0.7308634992458521,0,0,13,0.3333333333333333,0.97,0,0,1,0.88654673
mukherjee anasuya,anusuya mukherjee,1,mukherjee anasuya,anusuya mukherjee,mukherjee anasuya,anusuya mukherjee,0.7527630778012976,0.8140844,0.45751633986928103,0,0,16,0.3333333333333333,0.94,1,0,1,0.88654673
majumdar rina,runa majumdar,1,majumdar rina,runa majumdar,majumdar rina,runa majumdar,0.7269603337155973,0.6993082,0.7128205128205128,0,0,10,0.3333333333333333,0.92,1,0,1,0.7249791
md adan haque,a haque,1,md adan haque,a haque,md adan haque,a haque,0.7414162427792461,0.5625595,0.442002442002442,0,0,6,0.25,0.83,0,1,1,0.89895767
hossain abid,abid hussain,1,hossain abid,abid hussain,hossain abid,abid hussain,0.7033736100306625,0.44120273,0.6851851851851851,0,0,11,0.3333333333333333,0.92,0,0,1,0.5711926
ghose abhijit,abhijit ghosh,1,ghose abhijit,abhijit ghosh,ghose abhijit,abhijit ghosh,0.827164857144205,0.61741835,0.4551282051282051,0,0,12,0.3333333333333333,0.92,0,0,1,0.7301133
mandal basudeb,basudeb mondal,1,mandal basudeb,basudeb mondal,mandal basudeb,basudeb mondal,0.8345314941117759,0.5876111,0.5079365079365079,0,0,11,0.3333333333333333,0.93,0,0,1,0.7413408
mandal parthajit,parthajit mondal,1,mandal parthajit,parthajit mondal,mandal parthajit,parthajit mondal,0.8334373656359421,0.632359,0.6401515151515151,0,0,14,0.3333333333333333,0.94,0,0,1,0.88654673
biswas mita,m biswas,1,biswas mita,m biswas,biswas mita,m biswas,0.7858965026773064,0.71358275,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
dalui anirban,anirban dolui,1,dalui anirban,anirban dolui,dalui anirban,anirban dolui,0.6993607782475307,0.7365141,0.5854700854700855,0,0,11,0.3333333333333333,0.92,1,0,1,0.5711926
mandal anubhav,anubhav mondal,1,mandal anubhav,anubhav mondal,mandal anubhav,anubhav mondal,0.8199733891593403,0.5119417,0.5634920634920635,0,0,11,0.3333333333333333,0.93,0,0,1,0.7413408
chowdhury emely,emily chowdhury,1,chowdhury emely,emily chowdhury,chowdhury emely,emily chowdhury,0.7025083389623622,0.71843576,0.6707070707070706,0,0,12,0.3333333333333333,0.93,0,0,1,0.58527595
ghosal anirban,anirban ghoshal,1,ghosal anirban,anirban ghoshal,ghosal anirban,anirban ghoshal,0.7902890267218777,0.69453907,0.49682539682539684,0,0,12,0.3333333333333333,0.97,0,0,1,0.88654673
bhattacharya rina,r bhattacharya,1,bhattacharya rina,r bhattacharya,bhattacharya rina,r bhattacharya,0.8484456849510014,0.8592372,0.8543417366946778,0,0,7,0.3333333333333333,0.92,1,1,1,0.8988725
dutta shankar,sankar dutta,1,dutta shankar,sankar dutta,dutta shankar,sankar dutta,0.8445753224690109,0.6194743,0.46367521367521364,0,0,11,0.3333333333333333,0.96,1,0,1,0.88654673
pramanik molly,m pramanik,1,pramanik molly,m pramanik,pramanik molly,m pramanik,0.6262426342938465,0.71551216,0.6994708994708995,0,0,8,0.3333333333333333,0.89,0,1,1,0.89895767
ghoshal astikmani,astikmoni ghosal,1,ghoshal astikmani,astikmoni ghosal,ghoshal astikmani,astikmoni ghosal,0.5977211945766018,0.6101464,0.573529411764706,0,0,16,0.0,0.91,1,0,1,0.83672446
roy dalliya,daliya roy,1,roy dalliya,daliya roy,roy dalliya,daliya roy,0.7224375781138788,0.7541933,0.604040404040404,0,0,9,0.3333333333333333,0.95,1,0,1,0.88654673
biswas rakesh,rajesh biswas,1,biswas rakesh,rajesh biswas,biswas rakesh,rajesh biswas,0.6708335714245149,0.67919433,0.5299145299145299,0,0,12,0.3333333333333333,0.92,0,0,1,0.56464946
debnath sumit,s debnath,1,debnath sumit,s debnath,debnath sumit,s debnath,0.7868305224294873,0.6955316,0.772079772079772,0,0,8,0.3333333333333333,0.88,0,1,1,0.89895767
masud rahaman,m rahaman,1,masud rahaman,m rahaman,masud rahaman,m rahaman,0.6572139626261646,0.81067723,0.8076923076923077,0,0,4,0.3333333333333333,0.88,0,1,1,0.89895767
chaudhuri jay,jai chaudhuri,1,chaudhuri jay,jai chaudhuri,chaudhuri jay,jai chaudhuri,0.8311759588643858,0.8178451,0.6794871794871794,0,0,8,0.3333333333333333,0.92,1,0,1,0.68036157
mandal parimal,parimal mondal,1,mandal parimal,parimal mondal,mandal parimal,parimal mondal,0.8160796932992045,0.41662192,0.6309523809523809,0,0,9,0.3333333333333333,0.93,0,0,1,0.7413408
poddar sumon,s poddar,1,poddar sumon,s poddar,poddar sumon,s poddar,0.7150864399753757,0.71532255,0.6765873015873017,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
pal debjit,debjit paul,1,pal debjit,debjit paul,pal debjit,debjit paul,0.8045068865756889,0.70298225,0.6359307359307359,0,0,9,0.3333333333333333,0.95,0,0,1,0.88654673
karmakar mun,m karmakar,1,karmakar mun,m karmakar,karmakar mun,m karmakar,0.7908583805715641,0.80898285,0.7351851851851853,0,0,6,0.3333333333333333,0.91,0,1,1,0.89895767
chaudhury anindya,anindya choudhury,1,chaudhury anindya,anindya choudhury,chaudhury anindya,anindya choudhury,0.8124987062230679,0.844223,0.6122004357298475,0,0,16,0.3333333333333333,0.94,1,0,1,0.88654673
mandal soumitra,soumitra mondal,1,mandal soumitra,soumitra mondal,mandal soumitra,soumitra mondal,0.8319659236025853,0.5405103,0.5444444444444444,0,0,14,0.3333333333333333,0.93,1,0,1,0.7413408
dash sukumar,sukumar das,1,dash sukumar,sukumar das,dash sukumar,sukumar das,0.8553716301127957,0.7227417,0.7808080808080807,0,0,9,0.3333333333333333,0.96,0,0,1,0.882302
mandal manas ballab,manash ballav mondal,1,mandal manas ballab,manash ballav mondal,mandal manas ballab,manash ballav mondal,0.590912928611679,0.49355596,0.858157894736842,0,0,12,0.0,0.87,0,0,1,0.8529602
mazumder sumeet,sumeet mazumdar,1,mazumder sumeet,sumeet mazumdar,mazumder sumeet,sumeet mazumdar,0.8199398990649295,0.9235667,0.5492063492063491,0,0,11,0.3333333333333333,0.93,0,0,1,0.7413408
das biswas ashim kumar,a das biswas,1,das biswas ashim kumar,a das biswas,das biswas ashim kumar,a das biswas,0.7547353871232144,0.7070874,0.6818181818181818,0,0,14,0.4,0.91,0,1,1,0.89895767
mandal mrityunjay,mrityunjoy mandal,1,mandal mrityunjay,mrityunjoy mandal,mandal mrityunjay,mrityunjoy mandal,0.8058394450665181,0.8698537,0.7434389140271493,0,0,14,0.3333333333333333,0.94,0,0,1,0.88654673
sen tapan,s tapan,1,sen tapan,s tapan,sen tapan,s tapan,0.7939137162046412,0.77984935,0.9333333333333333,0,0,2,0.3333333333333333,0.88,0,1,1,0.89880055
maity sumana,suman maiti,1,maity sumana,suman maiti,maity sumana,suman maiti,0.6271182232590213,0.80660045,0.6237373737373737,0,0,10,0.0,0.87,1,0,1,0.83958846
arman haque,a haque,1,arman haque,a haque,arman haque,a haque,0.7948746356055069,0.62133074,0.848051948051948,0,0,4,0.3333333333333333,0.83,0,1,1,0.8989275
trebedi prabhat,p trebedi,1,trebedi prabhat,p trebedi,trebedi prabhat,p trebedi,0.8271475011493825,0.7311732,0.6407407407407407,0,0,10,0.3333333333333333,0.88,1,1,1,0.89895767
choudhury gautam,g choudhury,1,choudhury gautam,g choudhury,choudhury gautam,g choudhury,0.7440820430357853,0.8007132,0.7935606060606061,0,0,9,0.3333333333333333,0.9,0,1,1,0.89895767
md mamud rahaman,m rahaman,1,md mamud rahaman,m rahaman,md mamud rahaman,m rahaman,0.5930466609821509,0.7358172,0.8354166666666667,0,0,7,0.25,0.88,0,1,1,0.89895767
ray subhendu,subhendu roy,1,ray subhendu,subhendu roy,ray subhendu,subhendu roy,0.792648453870458,0.6541617,0.6851851851851851,0,0,8,0.3333333333333333,0.92,0,0,1,0.68036157
lahari puspendu,puspendu lahiri,1,lahari puspendu,puspendu lahiri,lahari puspendu,puspendu lahiri,0.799030339233662,0.8247355,0.35555555555555557,0,0,14,0.3333333333333333,0.93,1,0,1,0.7413408
ghosh saugata,sougata ghosh,1,ghosh saugata,sougata ghosh,ghosh saugata,sougata ghosh,0.646182020561717,0.85678315,0.6467236467236467,0,0,11,0.3333333333333333,0.92,1,0,1,0.56464946
banerjee dyuti,d banerjee,1,banerjee dyuti,d banerjee,banerjee dyuti,d banerjee,0.6539831892369476,0.90018845,0.7904761904761904,0,0,8,0.3333333333333333,0.89,0,1,1,0.89895767
maitra arup,arup mitra,1,maitra arup,arup mitra,maitra arup,arup mitra,0.7222309879337196,0.6684191,0.6359307359307359,0,0,10,0.3333333333333333,0.95,1,0,1,0.88654673
mandal rabin,rabin mondal,1,mandal rabin,rabin mondal,mandal rabin,rabin mondal,0.7780689342678639,0.510601,0.5444444444444444,0,0,11,0.3333333333333333,0.92,0,0,1,0.7301133
sk ajab ali,sk a ali,1,sk ajab ali,sk a ali,sk ajab ali,sk a ali,0.6883232511680408,0.8194339,0.9204545454545455,0,0,3,0.5,0.86,1,1,1,0.89880055
bhakta santanu,shantanu bhakta,1,bhakta santanu,shantanu bhakta,bhakta santanu,shantanu bhakta,0.9092266921924598,0.71349823,0.7184704184704184,0,0,9,0.3333333333333333,0.97,1,0,1,0.88654673
mandal suman,suman mondal,1,mandal suman,suman mondal,mandal suman,suman mondal,0.7194801134204974,0.51711047,0.6746031746031745,0,0,10,0.3333333333333333,0.92,0,0,1,0.7301133
md abdul hannan,a hannan,1,md abdul hannan,a hannan,md abdul hannan,a hannan,0.6031295607530792,0.60273266,0.5194444444444444,0,0,7,0.25,0.86,0,1,1,0.89895767
kshetry jaya,j kshetry,1,kshetry jaya,j kshetry,kshetry jaya,j kshetry,0.8776635338825625,0.58792424,0.7870370370370371,0,0,7,0.3333333333333333,0.88,0,1,1,0.89895767
ghsoh tarun kanti,tarun kanti ghosh,1,ghsoh tarun kanti,tarun kanti ghosh,ghsoh tarun kanti,tarun kanti ghosh,0.7452108139779869,0.782962,0.6372549019607844,0,0,12,0.5,0.94,1,0,1,0.88654673
mallick biplab,biplob mallick,1,mallick biplab,biplob mallick,mallick biplab,biplob mallick,0.7686309881833117,0.8747879,0.6309523809523809,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
haldar dipankkar,dipankar halder,1,haldar dipankkar,dipankar halder,haldar dipankkar,dipankar halder,0.605352679980812,0.8496057,0.7111111111111111,0,0,12,0.0,0.9,0,0,1,0.83958846
dattamajumdar tapomoy,t dattamajumdar,1,dattamajumdar tapomoy,t dattamajumdar,dattamajumdar tapomoy,t dattamajumdar,0.72839144941495,0.82754076,0.7238095238095239,0,0,10,0.3333333333333333,0.93,0,1,1,0.89895767
goswami bimal kumar,b goswami,1,goswami bimal kumar,b goswami,goswami bimal kumar,b goswami,0.7024415914028985,0.66448426,0.6764132553606238,0,0,14,0.25,0.88,1,1,1,0.89895767
chatterjee aninda,ananda chatterjee,1,chatterjee aninda,ananda chatterjee,chatterjee aninda,ananda chatterjee,0.794746105549185,0.74602,0.6892911010558068,0,0,14,0.3333333333333333,0.94,1,0,1,0.88654673
rakshit pooja,p rakshit,1,rakshit pooja,p rakshit,rakshit pooja,p rakshit,0.6870218316968872,0.7922325,0.772079772079772,0,0,8,0.3333333333333333,0.88,0,1,1,0.89895767
bhattacharyya manidipa,monidipa bhattacharya,1,bhattacharyya manidipa,monidipa bhattacharya,bhattacharyya manidipa,monidipa bhattacharya,0.7347852251761929,0.7092773,0.6248196248196248,0,0,18,0.0,0.93,1,0,1,0.87298673
saren abhishek,abhishek soren,1,saren abhishek,abhishek soren,saren abhishek,abhishek soren,0.6987952507665,0.67077374,0.7056277056277057,0,0,12,0.3333333333333333,0.93,0,0,1,0.58527595
ray swapanjit,swapanjit roy,1,ray swapanjit,swapanjit roy,ray swapanjit,swapanjit roy,0.8113874362690667,0.6690476,0.7207977207977208,0,0,8,0.3333333333333333,0.92,0,0,1,0.6747026
haldar sujit kumar,s haldar,1,haldar sujit kumar,s haldar,haldar sujit kumar,s haldar,0.6844722802080455,0.5782783,0.6481481481481481,0,0,14,0.25,0.86,0,1,1,0.89895767
bhattacharyya nupur,r n bhattacharya,1,bhattacharyya nupur,r n bhattacharya,bhattacharyya nupur,r n bhattacharya,0.5776085011198586,0.6851894,0.793859649122807,0,0,11,0.0,0.86,1,0,1,0.83828473
pathak jaydev,joydev pathak,1,pathak jaydev,joydev pathak,pathak jaydev,joydev pathak,0.6631066340624776,0.65446985,0.37606837606837606,0,0,11,0.3333333333333333,0.92,0,0,1,0.56464946
nandy dibyendu,dibyandu nandi,1,nandy dibyendu,dibyandu nandi,nandy dibyendu,dibyandu nandi,0.5237271639967638,0.8853643,0.7056277056277057,0,0,11,0.0,0.86,0,0,1,0.8140986
chakraborty sujana,sujan chakraborty,1,chakraborty sujana,sujan chakraborty,chakraborty sujana,sujan chakraborty,0.9437584674404077,0.84861225,0.6751298810122339,0,0,13,0.3333333333333333,0.97,0,0,1,0.88118315
datta saumendu,saumendu dutta,1,datta saumendu,saumendu dutta,datta saumendu,saumendu dutta,0.7930018455043633,0.72283804,0.735930735930736,0,0,12,0.3333333333333333,0.93,1,0,1,0.7363431
pal manomohan,monomohan pal,1,pal manomohan,monomohan pal,pal manomohan,monomohan pal,0.7333454938511631,0.6802769,0.6467236467236467,0,0,9,0.3333333333333333,0.92,0,0,1,0.7301133
mandal sukumar,sukumar mondal,1,mandal sukumar,sukumar mondal,mandal sukumar,sukumar mondal,0.7740463182931836,0.60868573,0.5079365079365079,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
mandal samiran,samiran mandol,1,mandal samiran,samiran mandol,mandal samiran,samiran mandol,0.672474668164184,0.5909784,0.5892857142857143,0,0,11,0.3333333333333333,0.93,0,0,1,0.57878923
chakrabarty dhiraj,diraj chakraborty,1,chakrabarty dhiraj,diraj chakraborty,chakrabarty dhiraj,diraj chakraborty,0.5557476979134774,0.68672997,0.6751298810122339,0,0,14,0.0,0.91,0,0,1,0.8316447
mondal dodul,d mondal,1,mondal dodul,d mondal,mondal dodul,d mondal,0.581040050733385,0.7055398,0.7222222222222222,0,0,8,0.3333333333333333,0.86,0,1,1,0.89895767
mistry sandipan,sandipan mistri,1,mistry sandipan,sandipan mistri,mistry sandipan,sandipan mistri,0.822290037131236,0.89241993,0.5015873015873016,0,0,13,0.3333333333333333,0.93,0,0,1,0.7413408
hossain asif,shaikh asif hossain,1,hossain asif,shaikh asif hossain,hossain asif,shaikh asif hossain,0.8583039082591153,0.7218816,0.6198830409356725,0,0,13,0.6666666666666666,1.0,0,1,1,0.89895767
sher singh,s singh,1,sher singh,s singh,sher singh,s singh,0.6633655170700132,0.7407292,0.91,0,0,3,0.3333333333333333,0.83,0,1,1,0.89880055
pradhan amit kumar,a pradhan,1,pradhan amit kumar,a pradhan,pradhan amit kumar,a pradhan,0.6587024233274902,0.67724895,0.6851851851851851,0,0,13,0.25,0.88,0,1,1,0.89895767
seth joly,jolly seth,1,seth joly,jolly seth,seth joly,jolly seth,0.7206474317948491,0.5204466,0.4333333333333333,0,0,9,0.3333333333333333,0.95,0,0,1,0.88408244
mandal tushar kanti,tushar kanti mondal,1,mandal tushar kanti,tushar kanti mondal,mandal tushar kanti,tushar kanti mondal,0.8432548923615101,0.70528054,0.704093567251462,0,0,14,0.5,0.95,1,0,1,0.88654673
md abdul haque,a haque,1,md abdul haque,a haque,md abdul haque,a haque,0.6750740542933407,0.61095005,0.43650793650793646,0,0,7,0.25,0.83,0,1,1,0.89895767
acharya banibrata,banibrato acharya,1,acharya banibrata,banibrato acharya,acharya banibrata,banibrato acharya,0.8491364991233884,0.8884764,0.6492374727668845,0,0,13,0.3333333333333333,0.94,1,0,1,0.88654673
mondal sahadev,sahadeb mondal,1,mondal sahadev,sahadeb mondal,mondal sahadev,sahadeb mondal,0.7576935703537825,0.88393795,0.5079365079365079,0,0,12,0.3333333333333333,0.93,0,0,1,0.7413408
md saiyed haque,s haque,1,md saiyed haque,s haque,md saiyed haque,s haque,0.6165422726792098,0.6569634,0.5293650793650794,0,0,8,0.25,0.83,0,1,1,0.89895767
mukhopadhyay sima,s mukhopadhyay,1,mukhopadhyay sima,s mukhopadhyay,mukhopadhyay sima,s mukhopadhyay,0.8771108322344546,0.77369094,0.8543417366946778,0,0,7,0.3333333333333333,0.92,0,1,1,0.8988725
mandal sanjoy,sanjoy mondal,1,mandal sanjoy,sanjoy mondal,mandal sanjoy,sanjoy mondal,0.7995143233871821,0.5436464,0.5854700854700855,0,0,9,0.3333333333333333,0.92,0,0,1,0.7301133
datta somes,somesh dutta,1,datta somes,somesh dutta,datta somes,somesh dutta,0.6077495978864609,0.4793199,0.2828282828282828,0,0,11,0.0,0.87,1,0,1,0.83672446
mukhopadhyay utpala,utpal mukhopadhyay,1,mukhopadhyay utpala,utpal mukhopadhyay,mukhopadhyay utpala,utpal mukhopadhyay,0.9530833497740405,0.8014956,0.7644980506822612,0,0,13,0.3333333333333333,0.97,0,0,1,0.8781128
banerjea avishek,avishek banerjee,1,banerjea avishek,avishek banerjee,banerjea avishek,avishek banerjee,0.7849433244846923,0.7957808,0.5277777777777778,0,0,12,0.3333333333333333,0.94,0,0,1,0.88654673
biswas diya,d biswas,1,biswas diya,d biswas,biswas diya,d biswas,0.7288108965235942,0.7656558,0.7651515151515151,0,0,7,0.3333333333333333,0.86,0,1,1,0.89895767
deb samujjala,samujjala dev,1,deb samujjala,samujjala dev,deb samujjala,samujjala dev,0.8422566218440336,0.7520219,0.7948717948717948,0,0,8,0.3333333333333333,0.92,1,0,1,0.56280404
ghoshal saugata,sougata ghoshal,1,ghoshal saugata,sougata ghoshal,ghoshal saugata,sougata ghoshal,0.6867734683163481,0.85807467,0.6777777777777777,0,0,13,0.3333333333333333,0.93,1,0,1,0.57878923
sharma reenu,renu sharma,1,sharma reenu,renu sharma,sharma reenu,renu sharma,0.7117804846682111,0.7427654,0.6313131313131314,0,0,11,0.3333333333333333,0.96,1,0,1,0.8841986
mandal kalyan,kalyan mondal,1,mandal kalyan,kalyan mondal,mandal kalyan,kalyan mondal,0.7946209239289013,0.48223472,0.6602564102564102,0,0,9,0.3333333333333333,0.92,0,0,1,0.7301133
md ataur rahaman,a rahaman,1,md ataur rahaman,a rahaman,md ataur rahaman,a rahaman,0.5744185732704278,0.658847,0.7800925925925926,0,0,7,0.25,0.88,0,1,1,0.89895767
garai kausik,kausik gorai,1,garai kausik,kausik gorai,garai kausik,kausik gorai,0.73879254291911,0.7442488,0.6111111111111112,0,0,9,0.3333333333333333,0.92,1,0,1,0.7301133
modak pamela,p modak,1,modak pamela,p modak,modak pamela,p modak,0.6427408108325436,0.66497475,0.6190476190476191,0,0,9,0.3333333333333333,0.83,0,1,1,0.89895767
roy prasanna,prasanno roy,1,roy prasanna,prasanno roy,roy prasanna,prasanno roy,0.7709938023284246,0.82777405,0.6851851851851851,0,0,9,0.3333333333333333,0.92,0,0,1,0.7301133
dutta nilanjana,nilanjan dutta,1,dutta nilanjana,nilanjan dutta,dutta nilanjana,nilanjan dutta,0.9298876777317824,0.85940075,0.626984126984127,0,0,11,0.3333333333333333,0.97,1,0,1,0.88118315
modak kounish kumar,k modak,1,modak kounish kumar,k modak,modak kounish kumar,k modak,0.6079800811000762,0.7265204,0.6466165413533834,0,0,15,0.25,0.83,0,1,1,0.89895767
gorai suman,s gorai,1,gorai suman,s gorai,gorai suman,s gorai,0.8003556268615918,0.7776985,0.6341991341991342,0,0,8,0.3333333333333333,0.83,1,1,1,0.89895767
dasgupta sila,s dasgupta,1,dasgupta sila,s dasgupta,dasgupta sila,s dasgupta,0.819170601055334,0.8089125,0.7159544159544161,0,0,7,0.3333333333333333,0.89,1,1,1,0.89895767
banerjee arup kumar,a banerjee,1,banerjee arup kumar,a banerjee,banerjee arup kumar,a banerjee,0.7395487314647688,0.7337481,0.6754385964912281,0,0,13,0.25,0.89,0,1,1,0.89895767
acharjee pallab,p acharjee,1,acharjee pallab,p acharjee,acharjee pallab,p acharjee,0.7113129558276023,0.7898061,0.7777777777777778,0,0,9,0.3333333333333333,0.89,0,1,1,0.89895767
